NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost
wt100_031,11.035605,10.897583,2.388054,2.388059,8.373212,0.127141,1.407106,0.007062,7080,7130,0.007062,323,28/8/2019,4,1,0.8,4,100,4,115665,48296
wt100_031,13.83103,13.701296,5.092759,5.092764,8.443236,0.154507,3.972524,0.007062,7080,7130,0.007062,342,28/8/2019,4,1,0.8,5,100,4,103898,46366
wt100_031,14.859821,14.719929,5.763663,5.763668,8.781767,0.161505,4.654772,0.007062,7080,7130,0.007062,318,28/8/2019,4,1,0.8,6,100,4,103898,46406
wt100_031,12.859103,12.686379,3.936963,3.936966,8.590085,0.155868,2.821433,0.007062,7080,7130,0.007062,337,28/8/2019,4,1,0.8,7,100,4,103898,46494
wt100_031,13.892081,13.729091,5.085581,5.085585,8.468371,0.168216,4.000844,0.007062,7080,7130,0.007062,323,28/8/2019,4,1,0.8,8,100,4,103898,46405
wt100_031,8.998823,8.909289,0.645994,0.645999,8.251894,0,0.161313,0.007062,7080,7130,0.007062,333,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_031,25.491482,25.341962,16.138434,16.138437,8.53262,0,15.194345,0.007062,7080,7130,0.007062,322,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_036,24.249328,24.044047,3.592118,3.592122,20.31297,0.126519,2.014052,0.002242,30773,30842,0.002242,462,28/8/2019,4,1,0.8,1,100,4,109969,24307
wt100_036,26.225081,26.040624,5.386339,5.386345,20.530232,0.113758,3.618633,0.002242,30773,30842,0.002242,506,28/8/2019,4,1,0.8,2,100,4,109969,24279
wt100_036,24.070893,23.834627,3.172722,3.172726,20.533806,0.118817,1.239987,0.002242,30773,30842,0.002242,524,28/8/2019,4,1,0.8,3,100,4,109969,24270
wt100_036,24.830312,24.643983,3.839713,3.839718,20.651059,0.142199,1.992294,0.002242,30773,30842,0.002242,490,28/8/2019,4,1,0.8,4,100,4,109969,24334
wt100_036,27.81186,27.595001,7.244992,7.244996,20.190952,0.149101,5.465976,0.002242,30773,30842,0.002242,462,28/8/2019,4,1,0.8,5,100,4,102711,22452
wt100_036,29.998956,29.584891,8.972192,8.972196,20.445884,0.152669,7.08605,0.002242,30773,30842,0.002242,506,28/8/2019,4,1,0.8,6,100,4,102711,22466
wt100_036,27.000258,26.751946,6.439031,6.439035,20.154476,0.143868,4.388076,0.002242,30773,30842,0.002242,524,28/8/2019,4,1,0.8,7,100,4,102711,22420
wt100_036,28.253062,28.030301,7.672305,7.672311,20.202503,0.142353,5.81231,0.002242,30773,30842,0.002242,490,28/8/2019,4,1,0.8,8,100,4,102711,22469
wt100_036,21.993139,21.641501,1.741025,1.741028,19.886691,0,0.243595,0.002242,30773,30842,0.002242,555,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_036,45.148826,44.847188,24.303426,24.30343,19.880512,0,22.496833,0.002242,30773,30842,0.002242,506,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_041,25.232658,24.943272,5.141034,5.141039,19.649935,0.137021,3.020687,0.000928,126128,126245,0.000928,598,28/8/2019,4,1,0.8,1,100,4,131156,22568
wt100_041,27.067204,26.76018,6.887883,6.887888,19.738724,0.117555,4.815727,0.000912,126130,126245,0.000912,596,28/8/2019,4,1,0.8,2,100,4,131156,22303
wt100_041,23.894498,23.642143,3.997856,3.99786,19.513981,0.119704,1.718692,0.000928,126128,126245,0.000928,611,28/8/2019,4,1,0.8,3,100,4,131156,22565
wt100_041,24.855723,24.543952,4.987711,4.987716,19.407766,0.136138,2.912877,0.000912,126130,126245,0.000912,585,28/8/2019,4,1,0.8,4,100,4,131156,22409
wt100_041,29.909981,29.639764,9.843768,9.843774,19.630968,0.153014,7.630825,0.000928,126128,126245,0.000928,598,28/8/2019,4,1,0.8,5,100,4,120959,20565
wt100_041,32.180347,31.73461,12.00744,12.007444,19.541633,0.171144,9.790588,0.000912,126130,126245,0.000912,596,28/8/2019,4,1,0.8,6,100,4,120959,20375
wt100_041,28.060231,27.776359,8.298337,8.298343,19.275615,0.188758,5.993136,0.000928,126128,126245,0.000928,611,28/8/2019,4,1,0.8,7,100,4,120959,20553
wt100_041,29.963903,29.720657,10.147765,10.147769,19.381673,0.175761,8.073252,0.000912,126130,126245,0.000912,585,28/8/2019,4,1,0.8,8,100,4,120959,20413
wt100_041,21.713354,21.512307,2.291296,2.291299,19.206245,0,0.295195,0.000967,126123,126245,0.000967,594,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_041,53.06552,52.486917,32.64734,32.647346,19.13139,0,30.677994,0.000912,126130,126245,0.000912,598,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_046,21.446028,21.221375,7.533217,7.533221,13.570261,0.110718,3.767944,0.000169,219525,219562,0.000169,821,28/8/2019,4,1,0.8,1,100,4,110357,14736
wt100_046,24.132852,23.862176,10.177819,10.177824,13.573711,0.106239,6.481063,0.000164,219526,219562,0.000164,823,28/8/2019,4,1,0.8,2,100,4,110357,14501
wt100_046,19.991149,19.758289,6.226827,6.226831,13.426952,0.096831,2.339342,0.000169,219525,219562,0.000169,818,28/8/2019,4,1,0.8,3,100,4,110357,14730
wt100_046,21.497328,21.261832,7.52815,7.528156,13.608323,0.116663,3.734327,0.000164,219526,219562,0.000164,838,28/8/2019,4,1,0.8,4,100,4,110357,14597
wt100_046,26.820494,26.568441,13.085499,13.085504,13.337031,0.139704,9.31837,0.000169,219525,219562,0.000169,821,28/8/2019,4,1,0.8,5,100,4,96588,13372
wt100_046,29.499346,29.218651,15.519896,15.519901,13.564606,0.1268,11.928403,0.000164,219526,219562,0.000164,823,28/8/2019,4,1,0.8,6,100,4,96588,13335
wt100_046,25.008189,24.731391,11.152681,11.152686,13.425712,0.144101,7.33071,0.000169,219525,219562,0.000169,818,28/8/2019,4,1,0.8,7,100,4,96588,13366
wt100_046,27.756116,27.514088,14.122147,14.122151,13.234879,0.152441,10.388756,0.000164,219526,219562,0.000164,838,28/8/2019,4,1,0.8,8,100,4,96588,13268
wt100_046,18.391727,18.004112,4.77124,4.771243,13.230063,0,0.399304,0.000169,219525,219562,0.000169,928,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_046,57.300499,56.885609,42.994028,42.994032,13.252242,0,39.499289,0.000164,219526,219562,0.000164,846,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_051,0.207986,0.151937,0,0,0.001592,0.145591,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,1,100,4,117967,0
wt100_051,0.169992,0.132865,0,0,0.002462,0.127106,0,1,0,0,0,0,28/8/2019,4,1,0.8,2,100,4,117967,0
wt100_051,0.165932,0.131497,0,0,0.003542,0.126228,0,1,0,0,0,0,28/8/2019,4,1,0.8,3,100,4,117967,0
wt100_051,0.170151,0.121742,0,0,0.000384,0.118199,0,1,0,0,0,0,28/8/2019,4,1,0.8,4,100,4,117967,0
wt100_051,0.204829,0.170232,0,0,0.002783,0.167227,0,1,0,0,0,0,28/8/2019,4,1,0.8,5,100,4,105353,0
wt100_051,0.289297,0.25036,0,0,0.002967,0.243998,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,6,100,4,105353,0
wt100_051,0.207812,0.166206,0,0,0.003615,0.158974,0,1,0,0,0,0,28/8/2019,4,1,0.8,7,100,4,105353,0
wt100_051,0.20286,0.174735,0,0,0.003611,0.167838,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,8,100,4,105353,0
wt100_051,0.007094,0.007068,0,0,0.003526,0,0,1,0,0,0,0,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_051,0.771961,0.716811,0,0,0.003002,0,0,1,0,0,0,0,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_056,10.606526,10.467578,2.803452,2.803456,7.529225,0.128479,1.742498,0.018206,3021,3076,0.018206,361,28/8/2019,4,1,0.8,1,100,4,116791,52897
wt100_056,12.05116,11.812245,4.152879,4.152884,7.53419,0.120018,2.940449,0.018206,3021,3076,0.018206,376,28/8/2019,4,1,0.8,2,100,4,116791,52070
wt100_056,9.973409,9.82912,1.888863,1.888868,7.771336,0.160617,0.880322,0.018206,3021,3076,0.018206,352,28/8/2019,4,1,0.8,3,100,4,116791,52100
wt100_056,10.585841,10.491299,2.574705,2.574709,7.769273,0.140804,1.570448,0.018206,3021,3076,0.018206,333,28/8/2019,4,1,0.8,4,100,4,116791,53068
wt100_056,13.635618,13.514829,5.714048,5.714052,7.632155,0.159299,4.485779,0.018206,3021,3076,0.018206,361,28/8/2019,4,1,0.8,5,100,4,110515,51882
wt100_056,14.910221,14.789636,6.832423,6.832428,7.790839,0.156804,5.449271,0.018206,3021,3076,0.018206,376,28/8/2019,4,1,0.8,6,100,4,110515,50994
wt100_056,12.244634,12.133051,4.107341,4.107346,7.839968,0.176841,2.955374,0.018206,3021,3076,0.018206,352,28/8/2019,4,1,0.8,7,100,4,110515,51059
wt100_056,13.21252,13.089811,5.231513,5.231517,7.700798,0.147344,4.104331,0.018206,3021,3076,0.018206,333,28/8/2019,4,1,0.8,8,100,4,110515,52055
wt100_056,8.554341,8.467234,0.786051,0.786054,7.670839,0,0.166381,0.018206,3021,3076,0.018206,359,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_056,26.116717,25.856275,17.627837,17.627841,7.59738,0,16.47483,0.018206,3021,3076,0.018206,360,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_061,32.627234,32.407164,4.934634,4.934638,27.345701,0.11624,2.633586,0.008023,24804,25003,0.008023,628,28/8/2019,4,1,0.8,1,100,4,110543,29869
wt100_061,34.024122,33.290355,6.452923,6.452927,26.717288,0.108514,4.125417,0.007982,24805,25003,0.007982,613,28/8/2019,4,1,0.8,2,100,4,110543,29956
wt100_061,31.524105,31.288452,4.106172,4.106178,27.061344,0.106527,1.491916,0.008023,24804,25003,0.008023,676,28/8/2019,4,1,0.8,3,100,4,110543,29853
wt100_061,33.329124,33.120934,5.272631,5.272636,27.732319,0.103534,2.671866,0.007982,24805,25003,0.007982,650,28/8/2019,4,1,0.8,4,100,4,110543,30123
wt100_061,37.073538,36.29842,9.361132,9.361136,26.797551,0.127434,6.973737,0.008023,24804,25003,0.008023,628,28/8/2019,4,1,0.8,5,100,4,105511,26973
wt100_061,38.272176,38.010421,10.60447,10.604475,27.268566,0.129246,8.143182,0.007982,24805,25003,0.007982,613,28/8/2019,4,1,0.8,6,100,4,105511,27132
wt100_061,35.309567,35.009624,7.483039,7.483043,27.387015,0.132107,4.864234,0.008023,24804,25003,0.008023,676,28/8/2019,4,1,0.8,7,100,4,105511,26958
wt100_061,37.425313,37.17567,9.963771,9.963776,27.075826,0.124088,7.278611,0.007982,24805,25003,0.007982,650,28/8/2019,4,1,0.8,8,100,4,105511,27231
wt100_061,29.635808,29.40083,2.213212,2.213215,27.174324,0,0.268257,0.008389,24795,25003,0.008389,629,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_061,60.486573,60.088935,32.479548,32.479551,27.049029,0,30.084855,0.007982,24805,25003,0.007982,641,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_066,31.282526,30.959898,4.601083,4.601088,26.255235,0.095326,2.428726,0.001796,67945,68067,0.001796,602,28/8/2019,4,1,0.8,1,100,4,103718,22897
wt100_066,32.381754,32.002188,5.59629,5.596294,26.322215,0.072624,3.670895,0.001766,67947,68067,0.001766,567,28/8/2019,4,1,0.8,2,100,4,103718,22614
wt100_066,30.24547,29.955133,3.352722,3.352726,26.487624,0.106058,1.243701,0.001796,67945,68067,0.001796,595,28/8/2019,4,1,0.8,3,100,4,103718,22898
wt100_066,31.125261,30.80807,4.496856,4.49686,26.192813,0.10628,2.298656,0.001766,67947,68067,0.001766,610,28/8/2019,4,1,0.8,4,100,4,103718,22709
wt100_066,35.151979,34.82034,8.316795,8.316799,26.381267,0.11304,6.055635,0.001796,67945,68067,0.001796,602,28/8/2019,4,1,0.8,5,100,4,97602,20712
wt100_066,36.173643,35.696628,9.061472,9.061478,26.471694,0.154449,7.056801,0.001766,67947,68067,0.001766,567,28/8/2019,4,1,0.8,6,100,4,97602,20536
wt100_066,33.56317,33.270536,6.421182,6.421186,26.736049,0.105166,4.230509,0.001796,67945,68067,0.001796,595,28/8/2019,4,1,0.8,7,100,4,97602,20713
wt100_066,35.609049,35.341639,8.922007,8.922011,26.286011,0.119836,6.642457,0.001766,67947,68067,0.001766,610,28/8/2019,4,1,0.8,8,100,4,97602,20535
wt100_066,29.153343,28.89129,2.615042,2.615046,26.261035,0,0.274723,0.001914,67937,68067,0.001914,651,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_066,55.257562,54.912388,28.141653,28.141656,26.244498,0,26.104463,0.001766,67947,68067,0.001766,591,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_071,20.491664,20.240022,7.59382,7.593826,12.551952,0.086605,3.812343,0.000398,170673,170741,0.000398,830,28/8/2019,4,1,0.8,1,100,4,110976,19583
wt100_071,22.848002,22.673263,9.975135,9.97514,12.600607,0.087607,6.480955,0.000393,170674,170741,0.000393,805,28/8/2019,4,1,0.8,2,100,4,110976,19476
wt100_071,19.410281,19.202829,6.623243,6.623247,12.480673,0.092187,2.446152,0.000398,170673,170741,0.000398,848,28/8/2019,4,1,0.8,3,100,4,110976,19606
wt100_071,20.393776,20.181403,7.423919,7.423925,12.644846,0.102674,3.841954,0.000393,170674,170741,0.000393,804,28/8/2019,4,1,0.8,4,100,4,110976,19595
wt100_071,26.35446,26.057882,13.426077,13.426081,12.531924,0.095382,9.63449,0.000398,170673,170741,0.000398,830,28/8/2019,4,1,0.8,5,100,4,100213,17665
wt100_071,28.133791,27.933451,15.374786,15.374792,12.417517,0.131944,11.892124,0.000393,170674,170741,0.000393,805,28/8/2019,4,1,0.8,6,100,4,100213,17724
wt100_071,24.726548,24.461284,11.573051,11.573056,12.764957,0.114019,7.506444,0.000398,170673,170741,0.000398,848,28/8/2019,4,1,0.8,7,100,4,100213,17717
wt100_071,26.775976,26.492292,13.91029,13.910295,12.465692,0.109966,10.252741,0.000393,170674,170741,0.000393,804,28/8/2019,4,1,0.8,8,100,4,100213,17724
wt100_071,17.640062,17.305082,4.863184,4.863188,12.432086,0,0.403709,0.00041,170671,170741,0.00041,938,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_071,53.249358,52.617882,39.619554,39.619558,12.396847,0,36.179699,0.000393,170674,170741,0.000393,815,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_076,0.180387,0.13801,0,0,0.003051,0.13464,0,1,0,0,0,0,28/8/2019,4,1,0.8,1,100,4,113920,0
wt100_076,0.170894,0.14,0,0,0.002499,0.134262,0,1,0,0,0,0,28/8/2019,4,1,0.8,2,100,4,113920,0
wt100_076,0.17502,0.144649,0,0,0.003495,0.137692,0,1,0,0,0,0,28/8/2019,4,1,0.8,3,100,4,113920,0
wt100_076,0.179675,0.145897,0,0,9E-06,0.142101,0,1,0,0,0,0,28/8/2019,4,1,0.8,4,100,4,113920,0
wt100_076,0.20297,0.152468,0,0,0.003491,0.145514,0,1,0,0,0,0,28/8/2019,4,1,0.8,5,100,4,107538,0
wt100_076,0.249813,0.205964,0,0,0.003446,0.199091,0,1,0,0,0,0,28/8/2019,4,1,0.8,6,100,4,107538,0
wt100_076,0.224212,0.195452,0,0,0.00256,0.189413,0,1,0,0,0,0,28/8/2019,4,1,0.8,7,100,4,107538,0
wt100_076,0.20459,0.14595,0,0,0.002759,0.139809,0,1,0,0,0,0,28/8/2019,4,1,0.8,8,100,4,107538,0
wt100_076,0.007004,0.006233,0,0,0.002672,0,0,1,0,0,0,0,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_076,0.740156,0.700798,0,0,0.003337,0,0,1,0,0,0,0,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_081,25.888899,25.696187,5.08659,5.086596,20.477092,0.119933,2.715928,0.091512,754,823,0.091512,563,28/8/2019,4,1,0.8,1,100,4,111361,40152
wt100_081,27.716113,27.536938,7.016783,7.016789,20.382633,0.124016,4.515804,0.091512,754,823,0.091512,574,28/8/2019,4,1,0.8,2,100,4,111361,40501
wt100_081,24.619326,24.448163,3.529779,3.529785,20.772184,0.133939,1.444378,0.091512,754,823,0.091512,534,28/8/2019,4,1,0.8,3,100,4,111361,40298
wt100_081,26.430679,26.197016,5.635892,5.635896,20.443789,0.105594,2.791492,0.091512,754,823,0.091512,630,28/8/2019,4,1,0.8,4,100,4,111361,41454
wt100_081,31.214907,31.004595,9.627446,9.627451,21.20862,0.158543,7.151211,0.091512,754,823,0.091512,578,28/8/2019,4,1,0.8,5,100,4,108163,40070
wt100_081,32.051198,31.868588,11.540701,11.540705,20.174822,0.143461,8.704261,0.091512,754,823,0.091512,614,28/8/2019,4,1,0.8,6,100,4,108163,40471
wt100_081,26.925124,26.680417,5.888208,5.888212,20.646901,0.141485,3.806579,0.091512,754,823,0.091512,534,28/8/2019,4,1,0.8,7,100,4,108163,39861
wt100_081,30.867059,30.638098,9.847442,9.847446,20.647001,0.134281,6.883193,0.091512,754,823,0.091512,630,28/8/2019,4,1,0.8,8,100,4,108163,40993
wt100_081,22.445592,22.263066,1.589503,1.589507,20.661596,0,0.209561,0.091512,754,823,0.091512,478,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_081,49.077152,48.792594,27.787197,27.787201,20.456611,0,25.451471,0.091512,754,823,0.091512,539,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_086,34.494472,34.126798,6.178115,6.178118,27.819219,0.117672,3.505637,0.016523,21182,21532,0.016523,744,28/8/2019,4,1,0.8,1,100,4,125936,43528
wt100_086,36.982788,36.690734,8.985806,8.985811,27.590027,0.10344,5.914916,0.015565,21202,21532,0.015565,769,28/8/2019,4,1,0.8,2,100,4,125936,41686
wt100_086,32.591253,32.33631,4.749011,4.749015,27.455691,0.118563,1.965276,0.016523,21182,21532,0.016523,758,28/8/2019,4,1,0.8,3,100,4,125936,43801
wt100_086,34.693804,34.359788,5.914419,5.914424,28.315195,0.116796,3.204733,0.015565,21202,21532,0.015565,721,28/8/2019,4,1,0.8,4,100,4,125936,41832
wt100_086,40.747379,40.458963,12.411082,12.411086,27.881564,0.153699,9.655351,0.016523,21182,21532,0.016523,744,28/8/2019,4,1,0.8,5,100,4,122333,41024
wt100_086,43.310818,43.035289,15.238192,15.238197,27.637498,0.148167,12.026846,0.015565,21202,21532,0.015565,769,28/8/2019,4,1,0.8,6,100,4,122333,39310
wt100_086,37.523719,37.243066,9.209121,9.209126,27.860752,0.164373,6.310723,0.016523,21182,21532,0.016523,758,28/8/2019,4,1,0.8,7,100,4,122333,41278
wt100_086,39.735983,39.479096,11.761174,11.76118,27.568589,0.138844,8.868098,0.015565,21202,21532,0.015565,721,28/8/2019,4,1,0.8,8,100,4,122333,39354
wt100_086,30.929507,30.601565,2.568719,2.568722,28.017432,0,0.30304,0.016619,21180,21532,0.016619,681,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_086,63.263634,62.670148,34.625685,34.625687,27.42362,0,32.08011,0.015277,21208,21532,0.015277,682,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_091,31.476036,31.157841,7.164583,7.164588,23.884929,0.101482,3.747736,0.001969,70581,70720,0.001969,813,28/8/2019,4,1,0.8,1,100,4,113347,21840
wt100_091,33.711814,33.423286,9.47509,9.475096,23.837337,0.099472,6.115259,0.001955,70582,70720,0.001955,792,28/8/2019,4,1,0.8,2,100,4,113347,21713
wt100_091,29.829821,29.572096,5.671866,5.671873,23.780467,0.112995,2.203792,0.001969,70581,70720,0.001969,796,28/8/2019,4,1,0.8,3,100,4,113347,21935
wt100_091,31.632935,31.212236,7.211489,7.211494,23.86732,0.124331,3.704985,0.001955,70582,70720,0.001955,828,28/8/2019,4,1,0.8,4,100,4,113347,21761
wt100_091,37.774784,37.493816,13.503652,13.503658,23.856247,0.12432,9.967248,0.001969,70581,70720,0.001969,813,28/8/2019,4,1,0.8,5,100,4,107944,19640
wt100_091,39.221648,38.935503,14.980418,14.980423,23.797553,0.147378,11.614247,0.001955,70582,70720,0.001955,792,28/8/2019,4,1,0.8,6,100,4,107944,19607
wt100_091,34.802701,34.340932,10.319934,10.31994,23.877286,0.13817,6.869987,0.001969,70581,70720,0.001969,796,28/8/2019,4,1,0.8,7,100,4,107944,19738
wt100_091,37.65591,37.403347,13.165525,13.165531,24.092777,0.134135,9.664778,0.001955,70582,70720,0.001955,828,28/8/2019,4,1,0.8,8,100,4,107944,19604
wt100_091,27.820018,27.452877,3.67962,3.679623,23.76151,0,0.341183,0.002069,70574,70720,0.002069,800,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_091,62.825345,62.389921,38.199229,38.199234,23.586958,0,35.023044,0.001955,70582,70720,0.001955,781,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_096,20.44053,20.240658,7.42995,7.429955,12.68973,0.113221,3.645379,0.000666,133563,133652,0.000666,838,28/8/2019,4,1,0.8,1,100,4,105283,19814
wt100_096,23.110435,22.723472,9.593151,9.593156,13.025654,0.099024,5.799885,0.000606,133571,133652,0.000606,831,28/8/2019,4,1,0.8,2,100,4,105283,18946
wt100_096,19.424875,19.209491,6.01243,6.012437,13.101721,0.090364,2.059552,0.000666,133563,133652,0.000666,841,28/8/2019,4,1,0.8,3,100,4,105283,19821
wt100_096,20.145911,19.954882,6.728904,6.728909,13.102329,0.118481,3.169769,0.000606,133571,133652,0.000606,798,28/8/2019,4,1,0.8,4,100,4,105283,19049
wt100_096,26.118711,25.861884,12.82603,12.826035,12.906038,0.122113,9.066119,0.000666,133563,133652,0.000666,838,28/8/2019,4,1,0.8,5,100,4,97171,17971
wt100_096,27.994428,27.766799,14.821491,14.821495,12.824796,0.118116,10.98238,0.000606,133571,133652,0.000606,831,28/8/2019,4,1,0.8,6,100,4,97171,17238
wt100_096,24.023005,23.811979,10.67232,10.672325,13.002237,0.132774,6.713147,0.000666,133563,133652,0.000666,841,28/8/2019,4,1,0.8,7,100,4,97171,17943
wt100_096,26.801346,26.310246,13.110238,13.110243,13.059404,0.131318,9.383059,0.000606,133571,133652,0.000606,798,28/8/2019,4,1,0.8,8,100,4,97171,17248
wt100_096,16.784721,16.529442,3.735328,3.735333,12.782499,0,0.325605,0.000681,133561,133652,0.000681,809,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_096,53.444455,53.085618,39.87743,39.877434,12.646877,0,36.234055,0.000599,133572,133652,0.000599,830,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_101,0.168952,0.125319,0,0,0.003211,0.118949,0,1,0,0,0,0,28/8/2019,4,1,0.8,1,100,4,112950,0
wt100_101,0.16008,0.115312,0,0,0,0.113797,0,1,0,0,0,0,28/8/2019,4,1,0.8,2,100,4,112950,0
wt100_101,0.158814,0.135203,0,0,0.002708,0.129214,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,3,100,4,112950,0
wt100_101,0.162907,0.136013,0,0,0.003553,0.12896,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,4,100,4,112950,0
wt100_101,0.195056,0.16436,0,0,0.003956,0.156987,0,1,0,0,0,0,28/8/2019,4,1,0.8,5,100,4,109155,0
wt100_101,0.186886,0.143165,0,0,0.003658,0.138876,0,1,0,0,0,0,28/8/2019,4,1,0.8,6,100,4,109155,0
wt100_101,0.219348,0.185295,0,0,0.005024,0.175765,0,1,0,0,0,0,28/8/2019,4,1,0.8,7,100,4,109155,0
wt100_101,0.196833,0.179546,0,0,0.003448,0.172946,0,1,0,0,0,0,28/8/2019,4,1,0.8,8,100,4,109155,0
wt100_101,0.007261,0.00382,0,0,9.7E-05,0,0,1,0,0,0,0,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_101,0.728092,0.672653,0,0,0.003393,0,0,1,0,0,0,0,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_106,0.172036,0.135332,0,0,0.003755,0.127812,0,1,0,0,0,0,28/8/2019,4,1,0.8,1,100,4,123885,0
wt100_106,0.176544,0.132824,0,0,0.003815,0.124906,0,1,0,0,0,0,28/8/2019,4,1,0.8,2,100,4,123885,0
wt100_106,0.184548,0.150584,0,0,0.002985,0.143776,0,1,0,0,0,0,28/8/2019,4,1,0.8,3,100,4,123885,0
wt100_106,0.182829,0.159073,0,0,0.004015,0.151088,0,1,0,0,0,0,28/8/2019,4,1,0.8,4,100,4,123885,0
wt100_106,0.211683,0.160848,0,0,0.003965,0.152753,0,1,0,0,0,0,28/8/2019,4,1,0.8,5,100,4,123637,0
wt100_106,0.209291,0.149046,0,0,0.003392,0.14199,0,1,0,0,0,0,28/8/2019,4,1,0.8,6,100,4,123637,0
wt100_106,0.223839,0.181315,0,0,0.003988,0.17335,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,7,100,4,123637,0
wt100_106,0.211736,0.180927,0,0,0.003561,0.173521,0,1,0,0,0,0,28/8/2019,4,1,0.8,8,100,4,123637,0
wt100_106,0.007996,0.004581,0,0,0.000864,0,0,1,0,0,0,0,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_106,0.691164,0.625794,0,0,0.003632,0,0,1,0,0,4.27255705194724E+180,0,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_111,28.697165,28.487159,8.767662,8.767667,19.578556,0.13814,4.761259,0.005535,46611,46869,0.005535,917,28/8/2019,4,1,0.8,1,100,4,132646,36894
wt100_111,31.368456,31.073472,11.45234,11.452346,19.499676,0.115014,7.612566,0.005427,46616,46869,0.005427,884,28/8/2019,4,1,0.8,2,100,4,132646,36267
wt100_111,26.788325,26.533543,6.911617,6.911623,19.492651,0.121728,2.944819,0.005535,46611,46869,0.005535,894,28/8/2019,4,1,0.8,3,100,4,132646,36690
wt100_111,28.952251,28.557483,8.776249,8.776254,19.642021,0.129788,4.8689,0.005427,46616,46869,0.005427,891,28/8/2019,4,1,0.8,4,100,4,132646,36378
wt100_111,37.135879,36.843967,17.405802,17.405807,19.273328,0.159692,13.460229,0.005535,46611,46869,0.005535,885,28/8/2019,4,1,0.8,5,100,4,130235,35059
wt100_111,38.924751,38.640314,19.01127,19.011275,19.466806,0.152584,15.185218,0.005427,46616,46869,0.005427,884,28/8/2019,4,1,0.8,6,100,4,130235,34475
wt100_111,32.592346,32.309892,12.602365,12.602371,19.551598,0.150762,8.646014,0.005535,46611,46869,0.005535,894,28/8/2019,4,1,0.8,7,100,4,130235,34809
wt100_111,34.643914,34.421138,15.193912,15.193917,19.078277,0.140096,11.354326,0.005427,46616,46869,0.005427,891,28/8/2019,4,1,0.8,8,100,4,130235,34497
wt100_111,23.733549,23.35367,3.842131,3.842135,19.501862,0,0.395801,0.005621,46607,46869,0.005621,861,28/8/2019,4,1,0.8,9,100,4,0,0
wt100_111,66.500625,66.055129,46.171004,46.171008,19.224713,0,42.127767,0.005427,46616,46869,0.005427,907,28/8/2019,4,1,0.8,10,100,4,0,0
wt100_116,28.043436,27.796126,5.527161,5.527165,22.165021,0.095971,3.045732,0.002029,101512,101718,0.002029,657,28/8/2019,4,1,0.8,1,100,4,118729,28877
wt100_116,29.347284,29.090288,6.821801,6.821805,22.137736,0.119505,4.679202,0.00201,101514,101718,0.00201,624,28/8/2019,4,1,0.8,2,100,4,118729,28679
